0.01, -0.009999749999999998, -0.01, -0.01 
0.02, -0.019998000112497655, -0.019999999943751873, -0.019999999999999532 
0.03, -0.02999325089993672, -0.02999999955005062, -0.029999999999987346 
0.04, -0.039984003824479725, -0.039999998087916204, -0.03999999999989595 
0.05, -0.04996876169744565, -0.0499999941520434, -0.04999999999948919 
0.060000000000000005, -0.0599460291282417, -0.059999985438656256, -0.05999999999814864 
0.07, -0.0699143129726209, -0.06999996852190174, -0.06999999999452539 
0.08, -0.07987212278009756, -0.07999993863091681, -0.07999999998602356 
0.09, -0.08981797124035278, -0.08999988942770284, -0.08999999996808229 
0.09999999999999999, -0.09975037462846302, -0.09999981278594089, -0.099999999933223 
0.10999999999999999, -0.10966785324878475, -0.10999969857088074, -0.10999999986982881 
0.11999999999999998, -0.11956893187732914, -0.11999953442043623, -0.11999999976062332 
0.12999999999999998, -0.12945214020246118, -0.12999930552761865, -0.12999999958081626 
0.13999999999999999, -0.1393160132637585, -0.13999899442443922, -0.13999999929588341 
0.15, -0.14915909188886564, -0.14999858076741096, -0.149999998858949 
0.16, -0.1589799231281807, -0.15999804112477972, -0.1599999982077385 
0.17, -0.1687770606872121, -0.1699973487656124, -0.16999999726107076 
0.18000000000000002, -0.17854906535644383, -0.17999647345087055, -0.17999999591485788 
0.19000000000000003, -0.18829450543854923, -0.18999538122659543, -0.1899999940375824 
0.20000000000000004, -0.1980119571727939, -0.1999940342193302, -0.19999999146522152 
0.21000000000000005, -0.20770000515646989, -0.20999239043390364, -0.2099999879955882 
0.22000000000000006, -0.21735724276320417, -0.21999040355369792, -0.2199999833820598 
0.23000000000000007, -0.22698227255798636, -0.22998802274352284, -0.22999997732666522 
0.24000000000000007, -0.2365737067087611, -0.2399851924552162, -0.2399999694725019 
0.25000000000000006, -0.24613016739443294, -0.24998185223608985, -0.24999995939545494 
0.26000000000000006, -0.25565028720913224, -0.2599779365403382, -0.25999994659519055 
0.2700000000000001, -0.2651327095625927, -0.26997337454352566, -0.26999993048539694 
0.2800000000000001, -0.2745760890764927, -0.2799680899602669, -0.27999991038324656 
0.2900000000000001, -0.2839790919766139, -0.2899620008652124, -0.28999988549805356 
0.3000000000000001, -0.2933403964806728, -0.29995501951745057, -0.29999985491910164 
0.3100000000000001, -0.30265869318168237, -0.3099470521884348, -0.30999981760261736 
0.3200000000000001, -0.3119326854267037, -0.3199379989935434, -0.3199997723578657 
0.3300000000000001, -0.32116108969084745, -0.3299277537273769, -0.3299997178323439 
0.34000000000000014, -0.33034263594638935, -0.3399162037028966, -0.33999965249605185 
0.35000000000000014, -0.33947606802686436, -0.3499032295945051, -0.34999957462481673 
0.36000000000000015, -0.34856014398600704, -0.3598887052851687, -0.35999948228265116 
0.37000000000000016, -0.35759363645140696, -0.36987249771767805, -0.3699993733031243 
0.38000000000000017, -0.36657533297275147, -0.379854466750142, -0.3799992452697268 
0.3900000000000002, -0.37550403636452917, -0.389834465015808, -0.38999909549521034 
0.4000000000000002, -0.3843785650430704, -0.39981233778729813, -0.39999892099988454 
